"player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","idp_solo","idp_solo_sd","idp_sack","idp_sack_sd","idp_int","idp_int_sd","idp_pd","idp_pd_sd","idp_td","idp_td_sd","birthdate","draft_year","injury_status","injury_details","season_year","week"
"Jordan Love","GB","QB","14782","weighted",237.129438662882,7.45386344994512,1.65697729422895,0.423092327918166,0.80376064333018,0.166420704801502,11.3718180384737,2.38968319456353,0.113807947019868,0.0739342195418676,0.134697256385998,0.0285462245553445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2020,NA,NA,NA,NA
"Josh Allen","BUF","QB","13589","weighted",238.327760958688,6.58307329827649,1.76173604541154,0.277837530968877,0.571291390728477,0.338638147074424,35.8850867234311,4.00722002339325,0.649683065279092,0.208244864855874,0.173107852412488,0.0401369917470706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996-05-21,2018,NA,NA,NA,NA
"Justin Herbert","LAC","QB","14779","weighted",236.888381425418,8.57137527319591,1.35953169347209,0.401521653159904,0.480444654683065,0.32348053125542,17.097798013245,1.25796690186522,0.108978240302744,0.0698815803936148,0.142265846736045,0.0198299813431567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2020,NA,NA,NA,NA
"Matthew Stafford","LAR","QB","9431","weighted",236.453453957742,7.71238217889792,1.7402128666036,0.297538969642017,0.576267738883633,0.338337631507333,6.30467360454115,4.03639223584368,0.0260927152317881,0.0455195972628942,0.111565752128666,0.00951540818511484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988-02-07,2009,NA,NA,NA,NA
"J.J. McCarthy","MIN","QB","16584","weighted",234.897708136235,12.1235403925427,1.46371807000946,0.352853523487209,0.912237464522233,0.113101384637654,15.1010990223904,1.78014930856235,0.0787937559129612,0.0641431856580352,0.242313150425733,0.0290023759806656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-01-20,2024,NA,NA,NA,NA
"Sam Darnold","SEA","QB","13592","weighted",227.635836486913,10.4055389947692,1.29728476821192,0.330959440291871,0.908855250709555,0.152101416680277,12.759376379691,1.73948137880226,0.0726017029328288,0.0584714826502184,0.169252601702933,0.0372603949974523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997-06-05,2018,NA,NA,NA,NA
"Lamar Jackson","BAL","QB","13593","weighted",232.881613844213,6.34680824656712,1.95511825922422,0.186955290663419,0.512861873226112,0.33692490015613,51.8671247240618,5.60103902776146,0.196173131504257,0.102777182322244,0.292289498580889,0.00634360545674322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997-01-07,2018,NA,NA,NA,NA
"Spencer Rattler","NO","QB","16586","weighted",206.891638284453,15.9381379570433,1.1684247871334,0.391333036215356,0.80852885525071,0.166618086376546,17.4784105960265,2.70133230116473,0.073476821192053,0.0511427898835955,0.253831598864711,0.0264382185815778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-09-28,2024,NA,NA,NA,NA
"Kyler Murray","ARI","QB","14056","weighted",222.310037842952,8.76998091121378,1.32578051087985,0.372810711598279,0.836352885525071,0.138260486874058,35.0902089246295,1.29323246744891,0.230614947965941,0.118546568585072,0.219276253547777,0.0158590136418581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2019,NA,NA,NA,NA
"Jayden Daniels","WAS","QB","16581","weighted",224.315079627878,10.8049734000853,1.73841059602649,0.249796611169403,0.563779564806055,0.33327459342843,46.6796136865342,6.50320575305322,0.303093661305582,0.159238790248927,0.111660359508042,0.0703137639309298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-12-18,2024,NA,NA,NA,NA
"Bryce Young","CAR","QB","16148","weighted",211.785681961526,20.6249508074944,1.26385525070956,0.290158333311274,0.825458845789972,0.148841574669049,18.8440704824976,2.04927506744841,0.155586565752129,0.098358069243545,0.26158940397351,0.0182085806611878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-07-25,2023,NA,NA,NA,NA
"Bo Nix","DEN","QB","16582","weighted",220.22791469568,9.11808565037746,1.77469252601703,0.226896489266906,0.625785241248817,0.348037973898195,27.6057308420057,1.4818986458742,0.15852885525071,0.0908546872749444,0.138552507095553,0.0317180272837162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-02-25,2024,NA,NA,NA,NA
"Aaron Rodgers","PIT","QB","7836","weighted",215.667989593188,10.8866737454874,1.33723746452223,0.389028216733287,0.681773888363292,0.255654765735467,6.39699858088931,3.97806272282208,0.0180621255124566,0.038990952549254,0.184578997161779,0.0126872109134865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1983-12-02,2005,NA,NA,NA,NA
"Drake Maye","NE","QB","16580","weighted",215.054208451593,6.23594896125686,1.50167455061495,0.47159233531411,0.851754966887417,0.136994493676282,31.0020939766635,5.45280219308781,0.135416272469253,0.0785005167754099,0.36535004730369,0.0716815666460443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-08-30,2024,NA,NA,NA,NA
"Jalen Hurts","PHI","QB","14783","weighted",217.586326868496,2.77091264926898,1.69721854304636,0.2969248562479,0.531584673604541,0.331482031852829,40.245257016714,3.04838032564184,0.881225165562914,0.142932950080999,0.246121097445601,0.0217950585119727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2020,NA,NA,NA,NA
"Cam Ward","TEN","QB","17030","weighted",213.216645380006,6.65876748692039,1.15172185430464,0.27305986807083,0.827076631977294,0.144083256776131,17.3011005991801,3.76633740667459,0.101324503311258,0.0553838087037294,0.26158940397351,0.0182085806611878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-05-25,2025,NA,NA,NA,NA
"Caleb Williams","CHI","QB","16579","weighted",209.083277357301,11.4975396533392,1.26441343424787,0.363253308084519,0.782322611163671,0.187960164370274,27.990206559445,2.59605314254392,0.098046357615894,0.068370376097325,0.323036896877957,0.0430550791746813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-11-18,2024,NA,NA,NA,NA
"Justin Fields","NYJ","QB","15238","weighted",184.263636865342,16.90838546317,1.10711447492904,0.24644362486612,0.814749290444655,0.190883736374981,41.0594031851151,3.80823018666835,0.265960264900662,0.140656278739213,0.219228949858089,0.0606551652314284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,NA,NA,NA,NA
"Daniel Jones","IND","QB","14059","weighted",194.819899873857,9.38509189121576,1.19389309366131,0.372817807203812,0.831655629139073,0.163884825767484,28.7475126143173,4.29821561056918,0.155614947965941,0.0862773092867259,0.346263008514664,0.0380616327404594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2019,NA,NA,NA,NA
"Anthony Richardson","IND","QB","16152","weighted",67.9542774369461,72.6198610889558,0.367580893682589,0.473761543394987,0.206502311248074,0.275771644662754,12.2830777096115,12.559690065903,0.0970536076688088,0.0928067800163381,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-05-22,2023,NA,NA,NA,NA
"Kirk Cousins","ATL","QB","10700","weighted",24.2864826175869,35.3508935558348,0.210490797546012,0.338440145893802,0.137034764826176,0.228318025240905,1.00306748466258,1.7334098268559,0,0,0.0667177914110429,0.0288901637809316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988-08-19,2012,NA,NA,NA,NA
"Jaxson Dart","NYG","QB","17032","weighted",29.7705521472393,28.7754245020435,0.261848998459168,0.339411254969543,0.0603081664098613,0.0565685424949238,3.18149284253579,3.54211484295107,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-05-13,2025,NA,NA,NA,NA
"Mason Rudolph","PIT","QB","13595","weighted",15.8037411095306,25.0174978637695,0.120867709815078,0.241820498752628,0.0488051209103841,0.0964766730923818,7.11825035561878,7.17529237091496,0.0670839260312945,0.0768557970700875,0.061628733997155,0.0244561637164648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995-07-17,2018,NA,NA,NA,NA
"Dillon Gabriel","CLE","QB","17037","weighted",36.1419969512195,15.3088618126888,0.2,NA,0.2,NA,3.07217987804878,1.30814754519511,0,0,0.0749237804878049,0.0353553390593274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-12-28,2025,NA,NA,NA,NA
"Jake Browning","CIN","QB","14358","weighted",18.1267595171773,21.8537107105765,0.170157845868152,0.190098630616179,0.0363416898792943,0.0527098721977032,1.14930362116992,1.53424597438083,0.0303621169916435,0.0565786664256952,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2019,NA,NA,NA,NA
"Gardner Minshew","KC","QB","14067","weighted",24.9705084745763,28.5459007565009,0.266810477657935,0.332340187157677,0.156117103235747,0.205060966544099,1.00770416024653,1.41421356237309,0,0,0.150385208012327,0.0707106781186548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2019,NA,NA,NA,NA
"Kenny Pickett","LVR","QB","15692","weighted",21.3591987673344,23.7163614409968,0.211463790446841,0.268700576850888,0.105731895223421,0.134350288425444,1.00770416024653,1.41421356237309,0,0,0.0751926040061633,0.0353553390593274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998-06-06,2022,NA,NA,NA,NA
"Cooper Rush","BAL","QB","13124","weighted",14.8937790157846,17.9954051689765,0.167168059424327,0.193489241011489,0.0333519034354689,0.0543875530897724,1.00464252553389,0.955147915085878,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA
"Tyrod Taylor","NYJ","QB","10413","weighted",14.02,19.1050631345208,0.20719836400818,0.341112436870558,0.0367280163599182,0.055149135622888,2.00613496932515,3.4668196537118,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989-08-03,2011,"Q","Knee",2025,1
"Marcus Mariota","WAS","QB","12141","weighted",12.0605385329619,16.475396159392,0.161188486536676,0.200573361181343,0.0303621169916435,0.0565786664256952,3.6974930362117,5.95067215789091,0.0303621169916435,0.0565786664256952,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993-10-30,2015,NA,NA,NA,NA
"Malik Willis","GB","QB","15694","weighted",18.1128197226502,19.7919188054115,0.161078582434515,0.197989898732233,0.055346687211094,0.0636396103067893,1.5115562403698,2.12132034355964,0,0,0.150385208012327,0.0707106781186548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-05-25,2022,NA,NA,NA,NA
"Davis Mills","HOU","QB","15252","weighted",16.9336825885978,17.1968369184568,0.161078582434515,0.197989898732233,0.0603081664098613,0.0565685424949238,1.00770416024653,1.41421356237309,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,NA,NA,NA,NA
"Tyler Shough","NO","QB","17039","weighted",14.8917007498296,12.0912452623324,0.161078582434515,0.197989898732233,0.055346687211094,0.0636396103067893,2.73500340831629,3.03381722822897,0.0446489434219496,0.0508509455693844,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-09-28,2025,NA,NA,NA,NA
"Jacoby Brissett","ARI","QB","12616","weighted",12.1504735376045,12.9086436760971,0.136805942432683,0.138684481358308,0.0333519034354689,0.0543875530897724,1.22878365831012,1.49539768269237,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992-12-11,2016,NA,NA,NA,NA
"Nick Mullens","JAC","QB","13968","weighted",14.5583050847458,13.45624204598,0.115654853620955,0.120208152801713,0.0603081664098613,0.0565685424949238,0.503852080123267,0.707106781186547,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2017,NA,NA,NA,NA
"Joshua Dobbs","NE","QB","13119","weighted",12.0517103235747,11.3278506346085,0.110693374422188,0.127279220613579,0.110693374422188,0.127279220613579,1.00770416024653,1.41421356237309,0.0503852080123267,0.0707106781186548,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995-01-26,2017,NA,NA,NA,NA
"Mitchell Trubisky","BUF","QB","13115","weighted",11.8505084745763,10.1894087168981,0.161078582434515,0.197989898732233,0.0603081664098613,0.0565685424949238,0.503852080123267,0.707106781186547,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994-08-20,2017,NA,NA,NA,NA
